"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_P0","2712","2014-11-30","958.7","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-01","953.3","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-02","956.9","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-03","961.6","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-04","961.6","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-05","964.7","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-06","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-07","969","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-08","967.5","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-09","972.7","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-10","972.3","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-11","966.8","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-12","961.2","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-13","960.9","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-14","964.7","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-15","965.1","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-16","961.9","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-17","962.2","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-18","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-19","969.3","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-20","973.9","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-21","980.1","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-22","976.5","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-23","973.1","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-24","972","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-25","973.5","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-26","975","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-27","952.9","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-28","960.8","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-29","979","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-30","981.4","4","10",
"OBS_DEU_P1D_P0","2712","2014-12-31","981.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-01","982.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-02","981.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-03","974","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-04","978.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-05","980.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-06","973.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-07","976.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-08","977.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-09","976.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-10","969.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-11","970.9","1","10",
"OBS_DEU_P1D_P0","2712","2015-01-12","974.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-13","965.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-14","965.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-15","960.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-16","955.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-17","962.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-18","963.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-19","959.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-20","957.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-21","956.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-22","959.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-23","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-24","968.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-25","974.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-26","972.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-27","969.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-28","963.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-29","942.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-30","929.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-01-31","934.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-01","941.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-02","949.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-03","950.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-04","956.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-05","958.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-06","962.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-07","971.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-08","973.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-09","977.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-10","975.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-11","972.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-12","970.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-13","966.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-14","959","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-15","959.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-16","966.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-17","977.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-18","984.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-19","977.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-20","965.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-21","950.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-22","956.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-23","952.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-24","958.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-25","966.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-26","966.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-27","961.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-02-28","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-01","959.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-02","959.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-03","970","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-04","973.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-05","981.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-06","982.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-07","979","1","10",
"OBS_DEU_P1D_P0","2712","2015-03-08","972.8","1","10",
"OBS_DEU_P1D_P0","2712","2015-03-09","971.9","1","10",
"OBS_DEU_P1D_P0","2712","2015-03-10","973.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-11","974.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-12","973.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-13","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-14","968.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-15","967.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-16","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-17","969.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-18","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-19","970.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-20","968.5","1","10",
"OBS_DEU_P1D_P0","2712","2015-03-21","963.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-22","965.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-23","962.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-24","956.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-25","951.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-26","957.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-27","966.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-28","969.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-29","959.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-30","956.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-03-31","958.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-01","968.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-02","966.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-03","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-04","960.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-05","966.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-06","973.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-07","980.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-08","978.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-09","974.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-10","970.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-11","972.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-12","976.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-13","977","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-14","976.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-15","968.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-16","963.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-17","962.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-18","968.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-19","965.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-20","970.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-21","974.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-22","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-23","965.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-24","962.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-25","960.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-26","957","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-27","949.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-28","963.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-29","965.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-04-30","963.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-01","955.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-02","958.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-03","957.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-04","959.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-05","957.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-06","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-07","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-08","964.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-09","969.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-10","974.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-11","972","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-12","968.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-13","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-14","959.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-15","961.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-16","971.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-17","971.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-18","961","1","10",
"OBS_DEU_P1D_P0","2712","2015-05-19","959","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-20","963.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-21","970.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-22","971.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-23","966.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-24","965.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-25","963.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-26","965.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-27","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-28","966","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-29","961.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-30","964.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-05-31","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-01","965.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-02","967.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-03","970.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-04","971.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-05","968.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-06","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-07","971.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-08","969.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-09","969.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-10","969.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-11","965.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-12","960.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-13","960.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-14","958.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-15","963.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-16","966.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-17","969.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-18","966.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-19","965.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-20","967.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-21","967.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-22","961.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-23","963.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-24","969.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-25","970.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-26","969.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-27","967.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-28","969.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-29","969.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-06-30","968.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-01","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-02","969.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-03","971.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-04","969.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-05","966","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-06","968.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-07","961.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-08","963.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-09","968.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-10","969.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-11","966.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-12","966.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-13","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-14","967.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-15","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-16","966","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-17","966.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-18","966.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-19","962.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-20","964.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-21","964.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-22","963.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-23","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-24","959.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-25","961.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-26","962.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-27","958.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-28","960.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-29","961.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-30","964.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-07-31","963.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-01","963.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-02","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-03","965.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-04","965.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-05","965.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-06","965.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-07","964.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-08","966.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-09","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-10","963.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-11","964.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-12","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-13","962.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-14","960.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-15","960.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-16","961.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-17","962","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-18","963.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-19","968.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-20","971.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-21","971.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-22","966","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-23","958.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-24","958","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-25","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-26","966.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-27","963.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-28","966.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-29","969.3","1","10",
"OBS_DEU_P1D_P0","2712","2015-08-30","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-08-31","964","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-01","962.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-02","964.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-03","963.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-04","964.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-05","966.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-06","971.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-07","973.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-08","970.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-09","967.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-10","966.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-11","965.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-12","964.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-13","958.9","1","10",
"OBS_DEU_P1D_P0","2712","2015-09-14","957.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-15","958.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-16","950.1","1","10",
"OBS_DEU_P1D_P0","2712","2015-09-17","956.5","1","10",
"OBS_DEU_P1D_P0","2712","2015-09-18","967","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-19","970.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-20","971.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-21","964.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-22","956.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-23","961.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-24","968.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-25","969.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-26","969.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-27","973.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-28","977","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-29","974.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-09-30","974.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-01","971.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-02","967.8","1","10",
"OBS_DEU_P1D_P0","2712","2015-10-03","964.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-04","966","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-05","962.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-06","957.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-07","963","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-08","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-09","966.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-10","962.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-11","960.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-12","962.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-13","961.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-14","962.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-15","961.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-16","965.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-17","965.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-18","965.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-19","967.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-20","968.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-21","968.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-22","967.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-23","971","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-24","968.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-25","971.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-26","967.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-27","965.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-28","960.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-29","967.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-30","972.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-10-31","974.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-01","977.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-02","975.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-03","969.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-04","970.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-05","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-06","973.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-07","975.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-08","976.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-09","976.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-10","976.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-11","975","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-12","975.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-13","975.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-14","977","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-15","970","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-16","967.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-17","967","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-18","969.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-19","968.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-20","956.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-21","948","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-22","955.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-23","968.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-24","969.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-25","957.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-26","962.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-27","965","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-28","965.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-29","970.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-11-30","973.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-01","976.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-02","977.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-03","977.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-04","980.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-05","979.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-06","978.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-07","980.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-08","980.1","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-09","983.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-10","982.8","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-11","977.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-12","973.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-13","970.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-14","971","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-15","974.2","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-16","976.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-17","975.6","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-18","974","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-19","972.7","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-20","971.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-21","976.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-22","978","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-23","977.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-24","975.4","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-25","979.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-26","979.4","1","10",
"OBS_DEU_P1D_P0","2712","2015-12-27","979.5","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-28","976.9","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-29","976.3","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-30","974","4","10",
"OBS_DEU_P1D_P0","2712","2015-12-31","972.3","4","10",
"OBS_DEU_P1D_P0","2712","2016-01-01","971.5","4","10",
"OBS_DEU_P1D_P0","2712","2016-01-02","962.2","4","10",
"OBS_DEU_P1D_P0","2712","2016-01-03","955.2","4","10",
